,id,general_year,general_make,general_model,general_trim,general_fuelType,general_roofType,general_vinNumber,general_mileage,general_transmission,general_dashWarningLights,general_additionalWarranty,general_transferableWarranty,general_warrantyProvider,outside_liftgateOperation,outside_rustCorrosion,outside_bodyDentsDingsHailDamage,outside_collisionDamage,outside_paintFinish,outside_WindshieldGlass,outside_wiperBlades,outside_washerSprayNozzels,outside_driverSideMirror,outside_driverSideMirrorHeater,outside_passengerSideMirror,outside_passengerSideMirrorHeater,outside_driverFrontWindowGlass,outside_driverFrontWindowGlassOperation,outside_driverRearWindowGlass,outside_driverRearWindowGlassOperation,outside_passengerFrontWindowGlass,outside_passengerFrontWindowGlassOperation,outside_passengerRearWindowGlass,outside_passengerRearWindowGlassOperation,outside_driverPowerSlidingDoors,outside_passengerPowerSlidingDoors,outside_paintScratches,outside_additionalIssuesExterior,tires_driverFrontCondition,tires_driverFrontValveStemCondition,tires_driverFrontTreadDepth,tires_driverFrontPressure,tires_driverFrontBrakePad,tires_driverFrontBreakPadMeasurement,tires_driverFrontRotorCondition,tires_driverFrontSideSwayBar,tires_driverFrontShockStrut,tires_driverFrontCV,tires_driverRearCondition,tires_driverRearValveStemCondition,tires_driverRearTreadDepth,tires_driverRearPressure,tires_driverRearBrakePad,tires_driverRearBreakPadMeasurement,tires_driverRearRotorCondition,tires_driverRearSideSwayBar,tires_driverRearShockStrut,tires_driverRearCV,tires_passengerRearCondition,tires_passengerRearValveStemCondition,tires_passengerRearTreadDepth,tires_passengerRearPressure,tires_passengerRearBrakePad,tires_passengerRearBreakPadMeasurement,tires_passengerRearRotorCondition,tires_passengerRearSideSwayBar,tires_passengerRearShockStrut,tires_passengerRearCV,tires_passengerFrontCondition,tires_passengerFrontValveStemCondition,tires_passengerFrontTreadDepth,tires_passengervPressure,tires_passengerFrontBrakePad,tires_passengerFrontBreakPadMeasurement,tires_passengerFrontRotorCondition,tires_passengerFrontSideSwayBar,tires_passengerFrontShockStrut,tires_passengerFrontCV,tires_passengerFrontPressure,tires_aftermarketWheelsTires,tires_oemAvailable,tires_aftermarketWheelsTiresHeader,tires_driverFrontTireCondition,tires_driverRearTireCondition,tires_passengerRearTireCondition,tires_passengerFrontTireCondition,tires_oemFactoryWheelsAvailable,tires_confirmCustomerSecondWheelSet,tires_extraSetOfWheelsTiresAvailable,tires_extraSetOfWheelsTires,tires_secondSetOfTirePartOfDeal,tires_additionalIssuesTires,under_vehicle_frontDifferential,under_vehicle_frontDriveShaft,under_vehicle_transferCase,under_vehicle_rearDriveShaft,under_vehicle_rearDifferential,under_vehicle_mufflerExhaustTips,under_vehicle_additionalIssuesUnderVehicle,under_the_hood_batteryStrength,under_the_hood_batteryStrengthMeasurement,under_the_hood_engineOilLevel,under_the_hood_engineOilCondition,under_the_hood_powerSteeringFluid,under_the_hood_starter,under_the_hood_driveBelts,under_the_hood_radiatorHosesClamps,under_the_hood_coolantOverflowTank,under_the_hood_brakeFluid,under_the_hood_brakeMasterCylinder,under_the_hood_coolantStrength,under_the_hood_coolantStrengthMeasurement,under_the_hood_transmissionFluid,under_the_hood_waterPumpNoiseLeaks,under_the_hood_alternator,under_the_hood_fuelSystemOperation,under_the_hood_coolingFanOperation,under_the_hood_acCompressorOperation,under_the_hood_acSystemLeaks,under_the_hood_batteryRating,under_the_hood_batteryActualMeasurement,under_the_hood_visibleOilLeaks,under_the_hood_additionalIssuesUnderHood,lighting_interiorLights,lighting_headlightsLowBeam,lighting_headlightsHighBeam,lighting_frontDRL,lighting_frontSignalLights,lighting_sideMarkerLights,lighting_fogLights,lighting_reverseLights,lighting_rearSignalLights,lighting_emergency4WayFlashers,lighting_brakeLights,lighting_tailLights,lighting_licensePlateLight,lighting_additionalIssuesLighting,interior_navigationOperation,interior_audioSystem,interior_audioSteeringWheelControls,interior_cigaretteLighterPowerOutlets,interior_rearCamera,interior_carpetFloorMats,interior_odors,interior_rearWindowDefrostOperation,interior_seats,interior_seatBelts,interior_powerSeatOperation,interior_driverFrontSeatHeater,interior_driverRearSeatHeater,interior_passengerRearSeatHeater,interior_passengerFrontSeatHeater,interior_headrests,interior_dashboard,interior_rearViewMirror,interior_headliner,interior_sunroofOperation,interior_waterLeaks,interior_sunVisors,interior_driverFrontDoorTrim,interior_driverRearDoorTrim,interior_passengerFrontDoorTrim,interior_passengerRearDoorTrim,interior_gloveBoxCenterConsole,interior_steeringWheelSteeringColumn,interior_horn,interior_doorHandles,interior_hoodRelease,interior_trunkRelease,interior_fuelDoorRelease,interior_spareTire,interior_spareTireTools,interior_keyFobCondition,interior_numberOfKeysFobs,interior_numberOfWorkingKeysFobs,interior_acOperationBlowsCold,interior_gloveBox,interior_centerConsole,interior_steeringWheel,interior_carSmokedIn,interior_dashboardDriverSide,interior_dashboardPassengerSide,interior_conditionOfSeats,interior_numberOfKeysFobsDeclared,interior_navigationEquipped,interior_rearCameraEquipped,interior_sunroofEquipped,interior_seatsMaterial,interior_additionalIssuesInterior,interior_evChargingKit,test_drive_engineRPMIdle,test_drive_engine3000RPM,test_drive_vibrationWhileDriving,test_drive_vibrationWhileBraking,test_drive_steeringWheelStraight,test_drive_alignmentCheck,test_drive_cruiseControl,test_drive_parkingBreak,test_drive_brakingSystemIncludingABS,test_drive_automaticManualTransmissionShift,test_drive_clutchOperationEngagement,test_drive_abnormalWindNoise,test_drive_alignment,test_drive_brakingSystem,test_drive_cabinHeatBlowsHot,test_drive_testDriveCompleted,test_drive_acOperationBlowsCold,test_drive_testDriveStatus,test_drive_additionalIssuesTestDrive,id_x,status,product_id,bid_winning,bid_start,created_at,id_y,vehicle_vin,vehicle_mileage,vehicle_lead_source,seller_type,num_auctions,valuation_autozen_low,valuation_autozen_high,valuation_cbb_trade_in_low,valuation_cbb_trade_in_high,valuation_cbb_base_retail_avg,valuation_highest_bid_amount,valuation_seller_asking_price,valuation_starting_price,car_age,month_of_year
3270537,20WcRvcCQGcK0Xf87xCKftZgRzU,2021,Porsche,Panamera,4 4D Sedan,gasoline,hardTop,WP0AJ2A7XML112205,7697.0,automatic,no,yes,unknown,,ok,ok,serviceSuggested,ok,ok,serviceSuggested,,,serviceSuggested,,ok,,,ok,,ok,,ok,,ok,notAvailable,notAvailable,serviceSuggested,,ok,,8.0,32.0,ok,7,ok,notAvailable,ok,notAvailable,ok,,7.0,32.0,ok,6.0,ok,notAvailable,ok,notAvailable,serviceSuggested,,7.0,32.0,ok,6.0,ok,notAvailable,ok,notAvailable,serviceSuggested,,9.0,,ok,7,ok,notAvailable,ok,notAvailable,32.0,,,,ok,ok,ok,ok,yes,,no,,no,,notAvailable,,notAvailable,,ok,ok,,serviceRequired,,ok,ok,ok,ok,ok,ok,ok,ok,,,,,,ok,,ok,,,,,ok,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,,ok,ok,ok,,ok,ok,,ok,,ok,ok,ok,notAvailable,notAvailable,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,,,ok,ok,ok,ok,ok,yes,yes,ok,,1.0,,,ok,ok,no,,,ok,2.0,yes,yes,yes,leather,,,ok,ok,ok,ok,ok,ok,ok,ok,,ok,ok,ok,ok,ok,ok,yes,ok,,,20WRkuq4E3coq8yxkiee0J1CtEV,DEAD_DEAL,20WRgbecgCUroEiUjdfUG5lF5kd,128500.0,98762.0,2021-11-06 00:28:23,20WRgbecgCUroEiUjdfUG5lF5kd,WP0AJ2A7XML112205,7697.0,DDC,consumer,1,98762.0,107531.0,91446.0,99566.0,,128500.0,,98762.0,2,11
3273514,25TYvsgBxb9f3L8hSdZDuxM2l0c,2018,Porsche,911,Carrera 4S 2D Coupe,gasoline,hardTop,WP0AB2A91JS123657,64000.0,automatic,no,no,no,,ok,ok,ok,ok,ok,ok,,,ok,,ok,,,ok,,ok,,ok,,ok,notAvailable,notAvailable,serviceSuggested,ok,ok,,4.0,32.0,ok,5,ok,ok,ok,ok,ok,,4.0,32.0,ok,5.0,ok,ok,ok,ok,ok,,4.0,32.0,ok,6.0,ok,ok,ok,ok,serviceRequired,,4.0,,ok,5,ok,ok,ok,ok,32.0,,,,serviceSuggested,serviceSuggested,serviceSuggested,serviceSuggested,yes,,no,,no,ok,notAvailable,,notAvailable,,ok,ok,,notAvailable,,ok,ok,ok,ok,ok,ok,ok,ok,,,,,,ok,,ok,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,,ok,ok,food,ok,,ok,ok,ok,notAvailable,notAvailable,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,,,ok,ok,ok,ok,ok,yes,yes,ok,,1.0,,,ok,ok,no,,,ok,2.0,yes,yes,yes,leather,ok,,ok,ok,ok,ok,ok,ok,ok,ok,,ok,notAvailable,ok,ok,ok,ok,,ok,ok,ok,25TXpicabBLLAnUfOO4zK24b602,REJECTED,25TIzHnwCyP45l6pKeNZaHAYc4y,118700.0,118700.0,2022-02-22 17:50:34,25TIzHnwCyP45l6pKeNZaHAYc4y,WP0AB2A91JS123657,64971.0,MQL,consumer,1,115247.0,125588.0,111890.0,121930.0,,118700.0,0.0,118700.0,5,2
3270685,216SFXREHVXmANVOeVwpajiynU4,2014,Audi,R8,Base 2D Spyder Qtr 4.2 at,gasoline,softTopConvertible,WUASUAFG8EN002275,12481.0,automatic,no,yes,unknown,Audi,ok,ok,ok,ok,ok,ok,,,ok,,serviceSuggested,,,ok,,ok,,ok,,ok,notAvailable,notAvailable,serviceRequired,,serviceSuggested,,8.0,32.0,ok,6,serviceSuggested,ok,ok,ok,serviceSuggested,,7.0,32.0,ok,9.0,ok,ok,ok,ok,serviceSuggested,,7.0,32.0,ok,9.0,ok,ok,ok,ok,serviceSuggested,,8.0,,ok,6,ok,ok,ok,ok,32.0,,,,ok,ok,ok,ok,yes,,no,,no,,notAvailable,,notAvailable,,notAvailable,ok,,ok,,ok,ok,ok,ok,ok,ok,ok,ok,,,,,,ok,,ok,,,,,ok,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,,ok,ok,ok,,ok,ok,,ok,,ok,ok,notAvailable,notAvailable,notAvailable,notAvailable,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,,,ok,ok,ok,ok,ok,yes,yes,ok,,2.0,,,ok,ok,no,,,ok,2.0,yes,yes,yes,leather,,,ok,ok,ok,ok,ok,ok,ok,ok,,ok,notAvailable,ok,ok,ok,ok,yes,ok,,,21IPuGbaqwJbcxwHQzugcypL3Wi,REJECTED,2167zxXzDyek6Yp2MVZJX5ADcMf,116690.0,116690.0,2021-11-23 00:04:08,2167zxXzDyek6Yp2MVZJX5ADcMf,WUASUAFG8EN002275,12481.0,MQL,consumer,1,116690.0,127061.0,108046.0,117649.0,,116690.0,0.0,116690.0,9,11
3272633,254cdnxkH3mhqLJKJGXcr5IWo6A,2021,Cadillac,Escalade,Premium Luxury 4D Utility,gasoline,hardTop,1GYS4CKLXMR195896,26000.0,automatic,no,unknown,unknown,,ok,ok,ok,ok,ok,ok,,,ok,,ok,,,ok,,ok,,ok,,ok,notAvailable,notAvailable,ok,ok,ok,,9.0,32.0,ok,7,ok,ok,ok,ok,ok,,9.0,32.0,ok,6.0,ok,ok,ok,ok,ok,,9.0,32.0,ok,6.0,ok,ok,ok,ok,ok,,9.0,,ok,7,ok,ok,ok,ok,32.0,,,,ok,ok,ok,ok,yes,,no,,no,,ok,,ok,,ok,ok,ok,ok,,ok,ok,ok,ok,ok,ok,ok,ok,,,,,,ok,,ok,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,,notAvailable,ok,ok,,ok,ok,,ok,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,serviceSuggested,serviceSuggested,serviceSuggested,ok,,,ok,ok,ok,ok,ok,yes,yes,ok,,1.0,,,ok,ok,no,,,serviceSuggested,2.0,no,yes,yes,leather,serviceSuggested,,ok,ok,ok,ok,ok,ok,ok,ok,,ok,ok,ok,ok,ok,ok,,ok,ok,ok,25CrDCLClaxklrFvJ0jDD25ncfc,OFFER_TAKEN_AUCTION,254WKdeYDlGgl3ucgxiRQvTaSAF,116000.0,116000.0,2022-02-16 20:03:07,254WKdeYDlGgl3ucgxiRQvTaSAF,1GYS4CKLXMR195896,26000.0,MQL,consumer,3,131256.0,142950.0,127433.0,138786.0,,116000.0,0.0,116000.0,2,2
3271396,23fsWzbGM9lRKQwc6whNUgBLCaI,2017,Land Rover,Range Rover,Autobiography 4D Utility,gasoline,hardTop,SALGV2FE1HA360956,19813.0,automatic,no,yes,yes,,ok,ok,ok,ok,ok,ok,,,ok,,ok,,,ok,,notAvailable,,ok,,notAvailable,notAvailable,notAvailable,serviceSuggested,,serviceSuggested,,5.0,32.0,notAvailable,,ok,ok,ok,ok,serviceSuggested,,5.0,32.0,notAvailable,,ok,notAvailable,ok,notAvailable,serviceSuggested,,5.0,32.0,notAvailable,,ok,notAvailable,ok,notAvailable,serviceSuggested,,5.0,,notAvailable,,ok,ok,ok,ok,32.0,,,,serviceSuggested,serviceSuggested,serviceSuggested,serviceSuggested,no,,no,,no,,notAvailable,,notAvailable,,notAvailable,ok,,serviceSuggested,,ok,ok,notAvailable,ok,ok,ok,ok,ok,,,,,,ok,,ok,,,,,ok,,ok,ok,ok,ok,ok,ok,notAvailable,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,,ok,ok,,ok,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,serviceRequired,ok,ok,ok,,,ok,ok,ok,ok,ok,yes,yes,ok,,1.0,,,ok,ok,no,,,serviceRequired,2.0,yes,yes,yes,leather,ok,,ok,ok,ok,ok,ok,ok,ok,ok,,ok,ok,ok,ok,ok,ok,,ok,ok,ok,23fsWyBp8LpVKe0E1rtx8UV9CMk,OFFER_TAKEN_AUCTION,23foKOh98jHiJsWwR41OsMTfaS7,103500.0,97824.0,2022-01-14 05:01:50,23foKOh98jHiJsWwR41OsMTfaS7,SALGV2FE1HA360956,19813.0,DDC,consumer,1,94975.0,103415.0,92209.0,100403.0,,103500.0,,97824.0,6,1
3269214,1xnRZ9c6JEtA3v6a6BK1IyAnFuI,2018,Mercedes-Benz,GLE-Class,GLE63SAMG 4D Coupe,gasoline,hardTop,4JGED7FB5JA094489,27078.0,automatic,no,yes,unknown,,ok,ok,serviceSuggested,ok,ok,ok,ok,ok,ok,ok,serviceSuggested,ok,ok,ok,ok,ok,ok,ok,ok,ok,notAvailable,notAvailable,serviceSuggested,,ok,ok,10.0,34.0,ok,8,ok,ok,ok,ok,serviceSuggested,ok,9.0,34.0,ok,5.0,ok,ok,ok,ok,ok,ok,9.0,34.0,ok,5.0,ok,ok,ok,ok,ok,ok,10.0,,ok,8,ok,ok,ok,ok,34.0,,,,ok,ok,ok,ok,yes,,no,,,,notAvailable,notAvailable,notAvailable,notAvailable,notAvailable,notAvailable,,,,,,,,,,,,,,-42.0,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,notAvailable,ok,ok,ok,ok,ok,ok,,ok,ok,ok,ok,ok,ok,No,ok,,ok,ok,ok,notAvailable,notAvailable,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,,,ok,ok,ok,ok,ok,no,no,ok,,1.0,,ok,ok,ok,no,,,ok,2.0,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,,ok,notAvailable,ok,ok,ok,ok,yes,ok,,,1yBl1TAfM1TXFgoZngAT0su9kjJ,DEAD_DEAL,1xheROjxzszElw8EKxGlgsmE3Ma,95500.0,85000.0,2021-09-15 19:04:06,1xheROjxzszElw8EKxGlgsmE3Ma,4JGED7FB5JA094489,27078.0,MQL,consumer,1,85000.0,112019.0,95262.0,103721.0,,95500.0,1.0,85000.0,5,9
3273973,269mvs8MrQtcQVp8qd1mCojM4sX,2022,Tesla,Model Y,Performance Dual Mtr 4D Utility AWD,electric,hardTop,7SAYGDEF4NF326379,10071.0,automatic,no,yes,yes,,ok,ok,ok,ok,ok,ok,,,ok,,ok,,,ok,,ok,,ok,,ok,notAvailable,notAvailable,ok,ok,ok,,8.0,32.0,ok,5,ok,ok,ok,ok,serviceSuggested,,9.0,32.0,ok,5.0,ok,ok,ok,ok,ok,,9.0,32.0,ok,5.0,ok,ok,ok,ok,ok,,8.0,,ok,5,ok,ok,ok,ok,32.0,,,,ok,ok,ok,ok,yes,,yes,,yes,ok,notAvailable,,notAvailable,,notAvailable,ok,ok,ok,,ok,ok,ok,ok,ok,ok,ok,ok,,,,,,ok,,ok,,,,,ok,ok,ok,ok,ok,notAvailable,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,,ok,ok,No,ok,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,,,ok,ok,ok,ok,ok,yes,yes,ok,,1.0,,,ok,ok,no,,,ok,1.0,yes,yes,yes,leather,ok,,ok,ok,ok,ok,ok,ok,ok,ok,,ok,ok,ok,ok,ok,ok,,ok,ok,ok,26OeYwa2YE7my2GJ3THWBbFvRBR,OFFER_TAKEN_AUCTION,269mpqPo5upWdlwJF6vxjDvKL0g,94300.0,94000.0,2022-03-14 23:05:10,269mpqPo5upWdlwJF6vxjDvKL0g,7SAYGDEF4NF326379,10071.0,DDC,consumer,2,93600.0,101974.0,90874.0,99004.0,,94300.0,0.0,94000.0,1,3
3272478,24wmjCiTg8ksWa7OJvVT5rgmPX8,2021,BMW,3 Series,M3 4D Sedan,gasoline,hardTop,WBS53AY02MFL31388,1700.0,manual,no,yes,yes,,ok,ok,serviceSuggested,ok,serviceSuggested,ok,,,ok,,ok,,,ok,,ok,,ok,,ok,notAvailable,notAvailable,ok,ok,,,,32.0,,,,,,,,,,32.0,,,,,,,,,,32.0,,,,,,,,,,,,,,,,,32.0,,,,,,,,,,,,,,notAvailable,,notAvailable,,ok,ok,,ok,,serviceSuggested,ok,serviceSuggested,ok,ok,ok,ok,ok,,,,,,ok,,ok,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,notAvailable,ok,ok,,ok,ok,,ok,,ok,notAvailable,notAvailable,notAvailable,notAvailable,notAvailable,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,,,ok,ok,ok,ok,ok,yes,yes,ok,,2.0,,,ok,ok,no,,,ok,2.0,no,yes,no,cloth,ok,,ok,ok,ok,ok,ok,ok,ok,ok,,ok,ok,ok,ok,ok,ok,,ok,ok,ok,24wmjDFp3IibGbLhD350XWfB3ix,OFFER_TAKEN_AUCTION,24wXiJSvfq2rrUVpgonDASHUuxz,94000.0,88513.0,2022-02-11 03:29:15,24wXiJSvfq2rrUVpgonDASHUuxz,WBS53AY02MFL31388,1403.0,MQL,consumer,1,85935.0,93567.0,83432.0,90842.0,,94000.0,,88513.0,2,2
3273585,25wD3CtGG9pFQMNIUcrYj23jfMt,2020,Land Rover,Range Rover Sport,P400 HST 4D Utility,gasoline,hardTop,SALWS2RU3LA885968,29818.0,automatic,yes,yes,yes,,ok,ok,ok,ok,ok,ok,,,ok,,ok,,,ok,,ok,,ok,,ok,notAvailable,notAvailable,ok,ok,ok,,14.0,50.0,ok,10,ok,ok,ok,ok,ok,,14.0,50.0,ok,10.0,ok,ok,ok,ok,ok,,14.0,50.0,ok,10.0,ok,ok,ok,ok,ok,,14.0,,ok,10,ok,ok,ok,ok,50.0,,,,ok,ok,ok,ok,yes,,no,,no,ok,notAvailable,,notAvailable,,notAvailable,ok,ok,ok,,ok,ok,ok,ok,ok,ok,ok,ok,,,,,,ok,,ok,,,,,ok,ok,ok,ok,ok,ok,ok,ok,notAvailable,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,,ok,ok,,ok,,ok,ok,ok,notAvailable,notAvailable,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,,,ok,ok,ok,ok,ok,yes,no,ok,,1.0,,,ok,ok,no,,,ok,2.0,yes,yes,yes,leather,,,ok,ok,ok,ok,ok,ok,ok,ok,,ok,notAvailable,ok,ok,ok,ok,,ok,ok,ok,25wD3DTwEKHD4G0EO1jrBGoXWcr,REJECTED,25wCwjeF3ov9tO7IVO9TMTXCsTh,93000.0,98000.0,2022-03-04 21:24:13,25wCwjeF3ov9tO7IVO9TMTXCsTh,SALWS2RU3LA885968,29818.0,DDC,consumer,1,87770.0,95663.0,85214.0,92877.0,,93000.0,0.0,98000.0,3,3
3273964,267vOLAOQlEERw5EOuonjRbnBoC,2022,Tesla,Model Y,Long Range Dual Mtr 4D Utility AWD,electric,hardTop,7SAYGDEE0NF347608,4719.0,automatic,no,yes,yes,,ok,ok,ok,ok,serviceSuggested,ok,,,serviceSuggested,,serviceSuggested,,,ok,,ok,,ok,,ok,ok,ok,serviceSuggested,ok,ok,,7.0,36.0,ok,5,ok,ok,ok,ok,ok,,7.0,35.0,ok,6.0,ok,ok,ok,ok,ok,,5.0,35.0,ok,5.0,ok,ok,ok,ok,ok,,7.0,,ok,5,ok,ok,ok,ok,36.0,,,,ok,ok,ok,ok,yes,,no,,no,ok,notAvailable,,notAvailable,,notAvailable,ok,ok,ok,,ok,ok,ok,ok,ok,ok,ok,ok,,,,,,ok,,ok,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,,notAvailable,ok,ok,,ok,ok,food,ok,,ok,notAvailable,ok,notAvailable,notAvailable,ok,ok,ok,ok,ok,notAvailable,ok,ok,ok,ok,ok,ok,,,ok,ok,ok,ok,ok,yes,yes,ok,,2.0,,,ok,ok,no,,,serviceSuggested,2.0,no,yes,no,cloth,ok,,ok,ok,ok,ok,ok,ok,ok,ok,,ok,ok,ok,ok,ok,ok,,ok,ok,ok,267vOH1wdD4QjwHiPO0zvXgKxC6,REJECTED,267vK9E0XPw2ou0K7J2bCGO3P6G,90400.0,90336.0,2022-03-09 00:56:45,267vK9E0XPw2ou0K7J2bCGO3P6G,7SAYGDEE0NF347608,4719.0,DDC,consumer,1,87705.0,95500.0,85150.0,92718.0,,90400.0,0.0,90336.0,1,3
