,id,general_year,general_make,general_model,general_trim,general_fuelType,general_roofType,general_vinNumber,general_mileage,general_transmission,general_dashWarningLights,general_additionalWarranty,general_transferableWarranty,general_warrantyProvider,outside_liftgateOperation,outside_rustCorrosion,outside_bodyDentsDingsHailDamage,outside_collisionDamage,outside_paintFinish,outside_WindshieldGlass,outside_wiperBlades,outside_washerSprayNozzels,outside_driverSideMirror,outside_driverSideMirrorHeater,outside_passengerSideMirror,outside_passengerSideMirrorHeater,outside_driverFrontWindowGlass,outside_driverFrontWindowGlassOperation,outside_driverRearWindowGlass,outside_driverRearWindowGlassOperation,outside_passengerFrontWindowGlass,outside_passengerFrontWindowGlassOperation,outside_passengerRearWindowGlass,outside_passengerRearWindowGlassOperation,outside_driverPowerSlidingDoors,outside_passengerPowerSlidingDoors,outside_paintScratches,outside_additionalIssuesExterior,tires_driverFrontCondition,tires_driverFrontValveStemCondition,tires_driverFrontTreadDepth,tires_driverFrontPressure,tires_driverFrontBrakePad,tires_driverFrontBreakPadMeasurement,tires_driverFrontRotorCondition,tires_driverFrontSideSwayBar,tires_driverFrontShockStrut,tires_driverFrontCV,tires_driverRearCondition,tires_driverRearValveStemCondition,tires_driverRearTreadDepth,tires_driverRearPressure,tires_driverRearBrakePad,tires_driverRearBreakPadMeasurement,tires_driverRearRotorCondition,tires_driverRearSideSwayBar,tires_driverRearShockStrut,tires_driverRearCV,tires_passengerRearCondition,tires_passengerRearValveStemCondition,tires_passengerRearTreadDepth,tires_passengerRearPressure,tires_passengerRearBrakePad,tires_passengerRearBreakPadMeasurement,tires_passengerRearRotorCondition,tires_passengerRearSideSwayBar,tires_passengerRearShockStrut,tires_passengerRearCV,tires_passengerFrontCondition,tires_passengerFrontValveStemCondition,tires_passengerFrontTreadDepth,tires_passengervPressure,tires_passengerFrontBrakePad,tires_passengerFrontBreakPadMeasurement,tires_passengerFrontRotorCondition,tires_passengerFrontSideSwayBar,tires_passengerFrontShockStrut,tires_passengerFrontCV,tires_passengerFrontPressure,tires_aftermarketWheelsTires,tires_oemAvailable,tires_aftermarketWheelsTiresHeader,tires_driverFrontTireCondition,tires_driverRearTireCondition,tires_passengerRearTireCondition,tires_passengerFrontTireCondition,tires_oemFactoryWheelsAvailable,tires_confirmCustomerSecondWheelSet,tires_extraSetOfWheelsTiresAvailable,tires_extraSetOfWheelsTires,tires_secondSetOfTirePartOfDeal,tires_additionalIssuesTires,under_vehicle_frontDifferential,under_vehicle_frontDriveShaft,under_vehicle_transferCase,under_vehicle_rearDriveShaft,under_vehicle_rearDifferential,under_vehicle_mufflerExhaustTips,under_vehicle_additionalIssuesUnderVehicle,under_the_hood_batteryStrength,under_the_hood_batteryStrengthMeasurement,under_the_hood_engineOilLevel,under_the_hood_engineOilCondition,under_the_hood_powerSteeringFluid,under_the_hood_starter,under_the_hood_driveBelts,under_the_hood_radiatorHosesClamps,under_the_hood_coolantOverflowTank,under_the_hood_brakeFluid,under_the_hood_brakeMasterCylinder,under_the_hood_coolantStrength,under_the_hood_coolantStrengthMeasurement,under_the_hood_transmissionFluid,under_the_hood_waterPumpNoiseLeaks,under_the_hood_alternator,under_the_hood_fuelSystemOperation,under_the_hood_coolingFanOperation,under_the_hood_acCompressorOperation,under_the_hood_acSystemLeaks,under_the_hood_batteryRating,under_the_hood_batteryActualMeasurement,under_the_hood_visibleOilLeaks,under_the_hood_additionalIssuesUnderHood,lighting_interiorLights,lighting_headlightsLowBeam,lighting_headlightsHighBeam,lighting_frontDRL,lighting_frontSignalLights,lighting_sideMarkerLights,lighting_fogLights,lighting_reverseLights,lighting_rearSignalLights,lighting_emergency4WayFlashers,lighting_brakeLights,lighting_tailLights,lighting_licensePlateLight,lighting_additionalIssuesLighting,interior_navigationOperation,interior_audioSystem,interior_audioSteeringWheelControls,interior_cigaretteLighterPowerOutlets,interior_rearCamera,interior_carpetFloorMats,interior_odors,interior_rearWindowDefrostOperation,interior_seats,interior_seatBelts,interior_powerSeatOperation,interior_driverFrontSeatHeater,interior_driverRearSeatHeater,interior_passengerRearSeatHeater,interior_passengerFrontSeatHeater,interior_headrests,interior_dashboard,interior_rearViewMirror,interior_headliner,interior_sunroofOperation,interior_waterLeaks,interior_sunVisors,interior_driverFrontDoorTrim,interior_driverRearDoorTrim,interior_passengerFrontDoorTrim,interior_passengerRearDoorTrim,interior_gloveBoxCenterConsole,interior_steeringWheelSteeringColumn,interior_horn,interior_doorHandles,interior_hoodRelease,interior_trunkRelease,interior_fuelDoorRelease,interior_spareTire,interior_spareTireTools,interior_keyFobCondition,interior_numberOfKeysFobs,interior_numberOfWorkingKeysFobs,interior_acOperationBlowsCold,interior_gloveBox,interior_centerConsole,interior_steeringWheel,interior_carSmokedIn,interior_dashboardDriverSide,interior_dashboardPassengerSide,interior_conditionOfSeats,interior_numberOfKeysFobsDeclared,interior_navigationEquipped,interior_rearCameraEquipped,interior_sunroofEquipped,interior_seatsMaterial,interior_additionalIssuesInterior,interior_evChargingKit,test_drive_engineRPMIdle,test_drive_engine3000RPM,test_drive_vibrationWhileDriving,test_drive_vibrationWhileBraking,test_drive_steeringWheelStraight,test_drive_alignmentCheck,test_drive_cruiseControl,test_drive_parkingBreak,test_drive_brakingSystemIncludingABS,test_drive_automaticManualTransmissionShift,test_drive_clutchOperationEngagement,test_drive_abnormalWindNoise,test_drive_alignment,test_drive_brakingSystem,test_drive_cabinHeatBlowsHot,test_drive_testDriveCompleted,test_drive_acOperationBlowsCold,test_drive_testDriveStatus,test_drive_additionalIssuesTestDrive,id_x,status,product_id,bid_winning,bid_start,created_at,id_y,vehicle_vin,vehicle_mileage,vehicle_lead_source,seller_type,num_auctions,valuation_autozen_low,valuation_autozen_high,valuation_cbb_trade_in_low,valuation_cbb_trade_in_high,valuation_cbb_base_retail_avg,valuation_highest_bid_amount,valuation_seller_asking_price,valuation_starting_price,car_age,month_of_year
0,1mf2S3oeBRupMwu0zmoo4u6oXjM,2018,Kia,Forte,SX 4D Sedan at,,,,5555.0,,,,,,ok,ok,ok,ok,serviceSuggested,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,notAvailable,notAvailable,ok,,ok,ok,6.0,31.0,ok,6,ok,ok,ok,ok,serviceSuggested,ok,5.0,32.0,ok,5.0,ok,ok,ok,ok,serviceSuggested,ok,6.0,31.0,ok,6.0,ok,ok,ok,ok,ok,ok,6.0,,ok,6,ok,ok,ok,ok,31.0,,,,,,,,,,,,,,notAvailable,notAvailable,notAvailable,notAvailable,notAvailable,ok,,ok,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,-39.0,ok,ok,ok,ok,ok,ok,ok,650.0,814.0,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,,ok,ok,ok,ok,ok,ok,,ok,ok,ok,ok,ok,notAvailable,notAvailable,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,2.0,2.0,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,,ok,notAvailable,ok,Ok,ok,,,,,,1oGLgZTYjJNnjgu02SLDcT4cEKn,CANCEL,1oGL9AVj2X9vpzI2V1ZWx7DpuGn,0.0,,2021-02-09 22:01:32,1oGL9AVj2X9vpzI2V1ZWx7DpuGn,,44272.0,DDC,consumer,1,,,13040.0,17470.0,,,,,5,2
3265424,1n7fStuK5WAlPIXnnZj0uF8zDnV,2014,Infiniti,QX60,Base 4D Utility AWD,gasoline,hardTop,5N1AL0MM7EC550810,73330.0,,,,,,serviceSuggested,serviceSuggested,serviceSuggested,serviceSuggested,serviceSuggested,serviceRequired,serviceRequired,ok,ok,notAvailable,ok,notAvailable,ok,ok,serviceRequired,ok,ok,ok,ok,ok,notAvailable,notAvailable,serviceSuggested,,ok,ok,6.0,32.0,ok,08,ok,ok,ok,ok,ok,ok,6.0,32.0,ok,6.0,ok,ok,ok,ok,ok,ok,6.0,32.0,ok,0.0,ok,ok,ok,ok,ok,ok,6.0,,ok,06,ok,ok,ok,ok,32.0,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,,ok,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,-42.0,ok,ok,ok,ok,ok,ok,ok,600.0,548.0,,,ok,ok,ok,notAvailable,ok,ok,ok,ok,ok,ok,ok,ok,ok,,ok,ok,ok,ok,ok,serviceRequired,,serviceRequired,ok,ok,ok,ok,ok,ok,serviceRequired,serviceRequired,serviceRequired,ok,serviceSuggested,ok,serviceSuggested,ok,ok,ok,serviceSuggested,serviceSuggested,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,3.0,3.0,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,,ok,ok,ok,Ok,ok,,,,,,1n7bemOt92OfsxQmaaALNCEJ309,OFFER_TAKEN_AUCTION,1n7Yaj56FUZ0lJ6afK9E3UtE2yg,19500.0,17870.0,2021-01-15 20:56:13,1n7Yaj56FUZ0lJ6afK9E3UtE2yg,5N1AL0MM7EC550810,73330.0,DDC,consumer,1,17870.0,19462.0,16546.0,18020.0,,,,17870.0,9,1
3265425,1nzyHWvVpLCmqGSLmVCxb2QSw3K,2014,Ford,Taurus,SEL 4D Sedan AWD,gasoline,hardTop,1FAHP2H88EG172396,125910.0,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,,ok,ok,6.0,30.0,serviceRequired,2,ok,ok,ok,ok,ok,ok,6.0,32.0,notAvailable,0.0,serviceSuggested,notAvailable,ok,notAvailable,ok,ok,5.0,32.0,notAvailable,0.0,serviceSuggested,ok,ok,notAvailable,ok,ok,5.0,,serviceRequired,2,ok,ok,ok,ok,31.0,,,,,,,,,,,,,,notAvailable,notAvailable,notAvailable,notAvailable,notAvailable,ok,,serviceRequired,,ok,ok,notAvailable,ok,ok,ok,ok,ok,ok,ok,-48.0,notAvailable,ok,ok,ok,ok,ok,ok,680.0,308.0,,,ok,ok,ok,ok,ok,notAvailable,ok,ok,ok,ok,ok,ok,ok,,ok,ok,ok,ok,ok,ok,,ok,ok,ok,ok,ok,ok,notAvailable,notAvailable,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,2.0,2.0,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,,ok,ok,ok,Ok,ok,,,,,,1nzyAWEIF7NgNQNirtLbhVESDno,OFFER_TAKEN_AUCTION,1nzxtOEo9q0BJVLmBDttAoG1A22,10500.0,8265.0,2021-02-04 02:51:10,1nzxtOEo9q0BJVLmBDttAoG1A22,1FAHP2H88EG172396,125910.0,MQL,consumer,1,8265.0,11500.0,7605.0,11870.0,,,,8265.0,9,2
3265426,1o2UTXoqEgSOcfQEKtYKEAZoBrj,2017,BMW,5 Series,530i xDrive 4D Sedan,gasoline,hardTop,WBAJA7C38HG458370,53277.0,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,notAvailable,notAvailable,serviceSuggested,,ok,ok,7.0,33.0,notAvailable,0,notAvailable,ok,ok,ok,ok,ok,8.0,33.0,notAvailable,0.0,notAvailable,ok,ok,ok,ok,ok,8.0,33.0,notAvailable,0.0,notAvailable,ok,ok,ok,ok,ok,7.0,,notAvailable,0,notAvailable,ok,ok,ok,33.0,,,,,,,,,,,,,,notAvailable,notAvailable,notAvailable,notAvailable,notAvailable,notAvailable,,ok,,ok,ok,notAvailable,ok,ok,ok,ok,ok,ok,ok,-42.0,notAvailable,ok,ok,ok,ok,ok,ok,525.0,435.0,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,,ok,ok,ok,ok,ok,ok,,ok,ok,ok,ok,ok,ok,notAvailable,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,2.0,2.0,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,,ok,notAvailable,ok,Ok,ok,,,,,,1o1i6cGyJlZiEeEtPeZlapZeGU8,OFFER_TAKEN_AUCTION,1o1i0xXJG83iyK7gIbwFT5ONLdQ,34500.0,31825.0,2021-02-04 17:38:42,1o1i0xXJG83iyK7gIbwFT5ONLdQ,WBAJA7C38HG458370,53277.0,DDC,consumer,1,31825.0,36500.0,28010.0,34535.0,,,,31825.0,6,2
3265428,1o7NgCcAzjjFVD1DYSKvYkjHqoN,2015,Land Rover,Range Rover Evoque,Pure Plus 4D Utility,gasoline,hardTop,SALVR2BG6FH005997,96395.0,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,notAvailable,notAvailable,ok,,ok,ok,9.0,35.0,ok,8,ok,ok,ok,ok,ok,ok,9.0,35.0,ok,8.0,ok,ok,ok,ok,ok,ok,9.0,35.0,ok,8.0,ok,ok,ok,ok,ok,ok,9.0,,ok,8,ok,ok,ok,ok,32.0,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,,ok,,ok,ok,notAvailable,ok,ok,ok,ok,ok,ok,ok,-44.0,ok,ok,ok,ok,ok,ok,ok,760.0,634.0,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,,ok,ok,ok,ok,ok,ok,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,2.0,2.0,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,,ok,notAvailable,ok,Ok,ok,,,,,,1wpVvCQAntI5L2NtvLDNC7ighuw,NO_BIDDING,1wpVNYC7JcVo8cGoD8TzICk5mNv,0.0,23446.0,2021-08-16 23:15:44,1wpVNYC7JcVo8cGoD8TzICk5mNv,SALVR2BG6FH005997,108186.0,DDC,consumer,1,23446.0,25621.0,21709.0,23723.0,,,,23446.0,8,8
3265478,1oa7AWUYum6OsRWxIr12J2kcqAO,2016,Mazda,CX-5,GS 4D Utility AWD,gasoline,hardTop,JM3KE4CY5G0785507,63365.0,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,serviceSuggested,ok,ok,ok,ok,ok,ok,ok,ok,ok,notAvailable,notAvailable,serviceSuggested,,ok,ok,6.0,32.0,ok,8,ok,ok,ok,ok,ok,ok,6.0,32.0,ok,7.0,ok,ok,ok,ok,ok,ok,6.0,32.0,ok,7.0,ok,ok,ok,ok,ok,ok,6.0,,ok,8,ok,ok,ok,ok,32.0,,,,,,,,,,,,,,notAvailable,notAvailable,notAvailable,notAvailable,notAvailable,ok,,ok,,ok,ok,notAvailable,ok,ok,ok,ok,ok,ok,ok,-45.0,notAvailable,ok,ok,ok,ok,ok,ok,550.0,483.0,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,,ok,ok,ok,ok,ok,ok,,ok,ok,ok,ok,ok,notAvailable,notAvailable,ok,ok,ok,ok,ok,notAvailable,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,notAvailable,notAvailable,ok,2.0,1.0,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,,ok,notAvailable,ok,Ok,ok,,,,,,1oXd5UNPcFNlMOUD8nrAecxRxst,EXPIRED,1oXczUZLjGtgGEziOj4VvXCgMXr,0.0,,2021-02-16 00:51:25,1oXczUZLjGtgGEziOj4VvXCgMXr,JM3KE4CY5G0785507,63365.0,DDC,consumer,1,,,11855.0,17160.0,,,,,7,2
3265479,1oALrprCXHnRMKvRvEqquQK34Lu,2016,BMW,X1,xDrive28i 4D Utility,gasoline,hardTop,WBXHT3C33GP889656,117699.0,,,,,,ok,ok,ok,ok,serviceSuggested,serviceSuggested,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,notAvailable,notAvailable,ok,,ok,ok,7.0,31.0,ok,6,ok,ok,ok,ok,ok,ok,7.0,32.0,ok,8.0,ok,ok,ok,ok,ok,ok,6.0,31.0,ok,7.0,ok,ok,ok,ok,ok,ok,7.0,,ok,6,ok,ok,ok,ok,32.0,,,,,,,,,,,,,,notAvailable,notAvailable,notAvailable,ok,ok,ok,,ok,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,-45.0,ok,ok,ok,ok,ok,ok,ok,640.0,558.0,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,,ok,ok,ok,ok,ok,ok,,ok,ok,ok,ok,ok,ok,notAvailable,notAvailable,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,2.0,2.0,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,,ok,notAvailable,ok,Ok,ok,,,,,,1t3xgvK2I9AC64TvLFRIKy0mjnk,NO_BIDDING,1t3wX7QCqYp8TmrjWLDL5iheHX6,0.0,14997.0,2021-05-26 06:48:08,1t3wX7QCqYp8TmrjWLDL5iheHX6,WBXHT3C33GP889656,121269.0,DDC,consumer,1,14997.0,16416.0,13886.0,15200.0,,0.0,19000.0,14997.0,7,5
3265489,1oaREUGXXIaSwfsgOsinBsaRWab,2015,Nissan,Rogue,SV 4D Utility AWD,gasoline,hardTop,5N1AT2MM1FC816433,45863.0,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,notAvailable,ok,notAvailable,ok,ok,ok,ok,ok,ok,ok,ok,notAvailable,notAvailable,ok,,ok,ok,8.0,32.0,ok,3,serviceSuggested,ok,ok,ok,ok,ok,8.0,32.0,ok,3.0,serviceSuggested,ok,ok,ok,ok,ok,8.0,32.0,ok,3.0,serviceSuggested,ok,ok,ok,ok,ok,8.0,,ok,3,serviceSuggested,ok,ok,ok,32.0,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,,serviceSuggested,,ok,ok,ok,ok,ok,ok,ok,ok,ok,serviceSuggested,-42.0,ok,ok,ok,ok,ok,ok,ok,0.0,0.0,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,,ok,ok,ok,notAvailable,ok,ok,,ok,ok,ok,ok,ok,notAvailable,notAvailable,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,2.0,2.0,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,,ok,notAvailable,ok,Ok,ok,,,,,,1oZrwkFXXKDHfF7hN2H4mFbhQyn,EXPIRED,1oZrq2959YMXx8WFlGyBKHTUaji,0.0,,2021-02-16 19:53:13,1oZrq2959YMXx8WFlGyBKHTUaji,5N1AT2MM1FC816433,45863.0,DDC,consumer,1,,,9115.0,13390.0,,,,,8,2
3265490,1oaSv0eAXikcPh2SxIU5mCcEM5d,2018,BMW,X4,xDrive28i 4D Utility,gasoline,hardTop,5UXXW3C53J0T82448,42597.0,,,,,,ok,ok,serviceSuggested,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,notAvailable,notAvailable,ok,,ok,ok,11.0,30.0,ok,7,ok,ok,ok,ok,ok,ok,9.0,30.0,ok,7.0,ok,ok,ok,ok,ok,ok,12.0,29.0,ok,7.0,ok,ok,ok,ok,ok,ok,10.0,,ok,7,ok,ok,ok,ok,30.0,,,,,,,,,,,,,,notAvailable,notAvailable,notAvailable,notAvailable,notAvailable,ok,,ok,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,-47.0,notAvailable,ok,ok,ok,ok,ok,ok,500.0,320.0,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,,notAvailable,ok,ok,ok,ok,ok,,ok,ok,ok,notAvailable,ok,notAvailable,notAvailable,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,2.0,2.0,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,,ok,notAvailable,ok,Ok,ok,,,,,,1oZcvYxV9nhUl5GDvAN7FaEiatq,OFFER_EXPIRED,1oZcm0sWh9gvoWwE8tVAYh6Snxa,0.0,33590.0,2021-02-16 17:49:43,1oZcm0sWh9gvoWwE8tVAYh6Snxa,5UXXW3C53J0T82448,42597.0,DDC,consumer,1,33590.0,35900.0,25000.0,32285.0,,,,33590.0,5,2
3265501,1ocPizq8EF1p8FLWmMdifxqUEQr,2013,Acura,MDX,Tech 4D Utility AWD,gasoline,hardTop,2HNYD2H29DH000793,142704.0,,,,,,notAvailable,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,notAvailable,notAvailable,serviceSuggested,,ok,ok,7.0,35.0,ok,7,ok,ok,ok,ok,ok,ok,7.0,30.0,serviceSuggested,3.0,ok,ok,ok,ok,ok,ok,7.0,32.0,serviceSuggested,3.0,ok,ok,ok,ok,ok,ok,7.0,,ok,7,ok,ok,ok,ok,20.0,,,,,,,,,,,,,,ok,ok,notAvailable,notAvailable,notAvailable,ok,,ok,,ok,ok,notAvailable,ok,ok,ok,ok,ok,ok,ok,-40.0,ok,ok,ok,ok,ok,ok,ok,600.0,429.0,,,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,,ok,ok,ok,ok,ok,ok,,ok,ok,ok,ok,ok,notAvailable,notAvailable,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,2.0,1.0,,,,,,,,,,,,,,,,ok,ok,ok,ok,ok,ok,ok,ok,,ok,notAvailable,ok,Ok,ok,,,,,,1oXdR10s4AA0CgCjdr3yaan0DQE,OFFER_EXPIRED,1oXdEqmMOlUWM19hEQP2dJUSvUb,0.0,13680.0,2021-02-16 00:54:16,1oXdEqmMOlUWM19hEQP2dJUSvUb,2HNYD2H29DH000793,142704.0,DDC,consumer,1,13680.0,18450.0,12285.0,,,,,13680.0,10,2
